x,y,spatial_cluster
14023.7177734375,15.641135215759276,2
1830.196044921875,24.897058486938477,2
3320.298828125,8.683706283569336,4
5775.65673828125,32.01996994018555,2
7659.76953125,24.386959075927734,2
9753.0966796875,29.69690704345703,1
13250.9853515625,26.521799087524418,5
13925.0439453125,13.262243270874023,2
492.6163940429687,19.988826751708984,2
539.6062622070312,20.334375381469727,2
6062.8330078125,30.013429641723633,4
7540.85498046875,40.23439025878906,4
13040.603515625,35.23440933227539,5
13160.2158203125,33.177947998046875,5
13447.310546875,22.657039642333984,1
14362.3857421875,46.443870544433594,2
761.0042724609375,29.1845703125,2
3682.458740234375,25.594453811645508,4
4349.39892578125,39.96806716918945,1
8569.5400390625,19.75645446777344,2
9067.3525390625,34.307464599609375,1
11790.8125,28.628646850585938,5
992.2900390625,24.727033615112305,2
3335.268798828125,55.19277572631836,2
3521.425048828125,42.7452392578125,4
4287.740234375,31.644683837890625,1
6885.5068359375,39.72283935546875,4
11583.6279296875,23.54929542541504,5
12903.79296875,17.282758712768555,5
1130.63525390625,30.33532333374023,2
7758.54296875,44.09128952026367,2
10250.5966796875,42.876827239990234,2
11508.2392578125,38.02204895019531,5
12725.6650390625,32.175498962402344,4
2891.5322265625,51.62724685668945,2
7816.5400390625,34.719566345214844,2
8117.52001953125,30.518730163574215,4
9973.7138671875,27.687747955322266,1
14008.6357421875,26.576190948486328,2
14340.4404296875,26.372222900390625,2
3853.216796875,33.38862609863281,2
4043.9453125,59.082054138183594,4
9195.6474609375,20.643199920654297,4
11829.0224609375,25.305700302124023,5
14310.4384765625,22.126535415649418,1
580.5227661132812,26.68329811096191,2
904.8499755859376,33.37036895751953,2
5869.70947265625,49.635452270507805,4
8760.4423828125,28.96990394592285,2
11025.1923828125,32.232208251953125,5
11457.1533203125,26.076101303100582,5
13780.75,35.09709548950195,2
14402.5595703125,26.427011489868164,2
721.8563232421875,35.883567810058594,2
2376.241455078125,35.72078323364258,2
3269.94677734375,34.34297561645508,1
